"gene","GSM3186768","GSM3186769","GSM3186770","GSM3186771","GSM3186772","GSM3186773","GSM3186774","GSM3186775","GSM3186776","GSM3186777","GSM3186778","GSM3186779","GSM3186780","GSM3186781","GSM3186782","GSM3186783","GSM3186784","GSM3186785","GSM3186786","GSM3186787","GSM3186788"
"snR11",47.2198343536495,36.8089937709179,33.2444130767916,53.4534198926679,94.3925474817685,103.159046078471,36.1749325976433,35.9140443640563,33.18638419473,31.1087930456869,31.0182721892194,50.7153533133905,30.0774836736368,52.5945331413265,52.4718713089645,25.9843690252229,18.6289336372989,17.6794186095734,32.9313772352195,26.9487242134483,20.2116871699561
"PRP8",109.858390128899,123.019531813331,113.238782042821,112.389241825609,131.100760391345,124.06966352681,124.602545614105,149.993949991059,146.227505358029,184.767376877413,185.040037542585,159.391110413513,109.482040572038,145.408415155432,144.56535972878,151.426150526299,178.092605572577,203.313314010094,118.396141964718,113.184641696483,165.73583479364
"ASF2",79.0209472856992,76.5239607342767,86.2276964179281,78.1242290738993,58.9953421761053,71.0960993243518,87.4227537776379,64.4340207708069,102.670376102446,93.3263791370608,99.4723901240484,109.7107643106,107.075841878147,87.6575552355441,85.6683613207583,143.36203600123,125.186434042648,122.282645382883,134.861830582327,140.133365909931,162.367220265314
"SAM1",647.586299707193,1078.11605439557,814.488120381393,985.461766739186,1741.01809799706,1322.94506389823,544.633707442296,2273.14774916027,1137.67073317559,422.325432862659,1023.60298224424,631.354398391188,594.331077391064,1336.51990100312,1017.31179068401,823.435694282062,1182.56470729573,1011.41007295601,791.921214465992,654.853998386793,695.282038646488
"WHI5",18.3097316881498,20.3418123470862,24.9333098075937,26.0414096912998,26.220152078269,18.1225351218936,24.1166217317622,16.9007267595559,23.8527136399622,11.3122883802498,14.9743382982438,24.8401730514566,21.6557882450185,29.9066953156562,21.4170903301896,21.5043054001844,24.5901924012345,27.9924127984913,27.4428143626829,34.1350506703678,27.6226391322733
"NSE4",48.1835044424995,39.7149669633588,46.7499558892381,39.7474147919838,74.7274334230667,40.4271937334549,54.2623988964649,39.082930631473,40.4459057373272,32.9941744423952,33.1574633746828,28.980201893366,50.5301725717099,49.5007370741896,55.6844348584929,50.1767126004303,40.9836540020575,29.4656976826224,79.1921214465992,66.4735197265057,66.698567660855
"RED1",19.2734017769998,29.0597319244089,20.7777581729947,17.8178066308893,31.4641824939228,29.2748644276743,20.0971847764685,24.2947947168616,26.9639371582181,28.2807209506245,26.7398898182926,28.980201893366,32.4836823675278,23.7191031813825,24.629653879718,35.8405090003074,26.0805070922184,30.2023401246879,29.0109751834076,26.0504334063333,30.3175307549341
"XYL2",83.8392977299492,72.6493298110222,82.0721447833292,82.2360306041045,70.7944106113263,85.0365109565776,101.490783121166,53.8710665460844,76.7435134503132,73.5298744716236,58.8277576002437,76.5905335753245,121.513034041493,71.1573095441476,84.5975068042489,118.273679701014,108.047815096333,113.442936078096,72.1353977533379,83.5410450616896,81.5204715854894
"OST2",50.1108446201995,53.2761751947496,48.8277317065376,32.8944122416418,40.641235721317,51.5795230392356,52.2526804188181,65.4903161932791,56.0020233286069,60.3322046946655,62.0365443784388,72.450504733415,64.9673647350556,43.3131449399159,68.5346890566067,60.9288653005226,49.9255421479609,81.0306686272115,45.4766638010174,65.5752289193908,60.6350615098682
"YIL165C",21.2007419546998,10.6552350389499,12.4666549037968,10.9648040805473,17.0430988508749,9.75828814255809,21.1020440152919,27.4636809842783,21.7785646277916,12.2549790786039,7.48716914912192,14.490100946683,18.0464902041821,18.5627764028211,14.9919632311327,12.5441781501076,11.1773601823793,16.2061337254423,21.170171079784,27.8470150205632,24.2540246039473
"VPS35",171.533275815298,150.141948276113,196.3498147348,217.925481100877,187.474087359623,192.377680524717,174.845507555276,160.556904215781,164.894846467565,230.959221096767,187.179228728048,226.666579094541,196.105193552112,191.815356162485,210.958339752367,267.01179205229,295.827466160306,254.878284954684,310.495842503498,300.927420383506,297.111801398354
"ALD5",139.732162883249,229.57188220283,154.794298388811,194.625272429714,363.149106284026,271.838026828404,116.563671703517,294.706422869756,194.970007144039,105.581358215665,254.563751070145,166.636160886855,157.606014449857,228.940908968127,220.596030400953,151.426150526299,254.098654812756,208.469811104553,172.497690279721,114.981223310713,151.58765377467
"SCP160",726.607246992893,802.048601113685,799.943689660297,819.619105020908,1001.60980938988,839.212780259996,862.169226910498,1103.82871648349,957.219769116744,949.289533242628,1084.56993102995,1076.40749889645,896.309013474378,953.920454033863,845.975068042489,857.484177832354,956.036874266177,901.650349088245,723.706218764466,651.260835158333,685.849917967176
"KOG1",108.894720040049,154.985236930181,132.977652307166,134.318849986704,115.368669144384,110.129251894584,108.52479779293,119.361382739364,121.337717211982,174.397779195518,148.673787389707,153.181067150649,146.778120327348,177.377641182513,134.927669080194,164.866341401414,146.795997061915,142.908633760719,134.861830582327,142.828238331276,145.524147623684
